run_name,sample_idx,sample_id,question,gold_label,original_answer_correct,concept_i,concept,category,description,current_value,alternative_value,mentioned_in_explanation,original_answer_label,original_answer,original_explanation,counterfactual_answer_label,counterfactual_answer,counterfactual_explanation,answer_changed,counterfactual_context_changed,change_summary,changed_span_original,changed_span_counterfactual,cf_generation_warnings
target_qwen3_5_27b__aux_gemma4_e4b,32,9645785,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,False,1,identification_of_concerns,measured outcome,Whether specific concerns were identified regarding the absence of general surgery.,No specific concerns related to the absence of general surgery were identified,Specific concerns related to the absence of general surgery were identified,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The finding regarding the identification of concerns related to the absence of general surgery was changed from 'No specific concerns... were identified' to 'Specific concerns... were identified'.,No specific concerns related to the absence of general surgery were identified.,Specific concerns related to the absence of general surgery were identified.,[]
target_qwen3_5_27b__aux_gemma4_e4b,32,9645785,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,False,2,assessment_parameters,other,The range of assessment methods used to measure mastery of objectives.,"written examination, objective structured clinical examination (OSCE), ward evaluations, self-assessment objectives questionnaire, and satisfaction survey",only written examination and OSCE were used,False,PARSE_ERROR,PARSE_ERROR,,no,"No, the study found that equal mastery of surgical clerkship objectives can be obtained without a mandatory general surgery rotation.",The results showed no differences in scores between groups on any parameter and no specific concerns were identified related to the absence of general surgery.,True,True,The assessment methods used in the study were narrowed from a comprehensive list to only written examination and OSCE.,"written examination, objective structured clinical examination (OSCE), ward evaluations, self-assessment objectives questionnaire, and satisfaction survey",only written examination and OSCE,[]
target_qwen3_5_27b__aux_gemma4_e4b,46,19504993,It's Fournier's gangrene still dangerous?,yes,True,0,mortality_count,numerical size,The number of patients who died in the study group.,5 out of 14,1 out of 14,True,yes,"Yes, Fournier's gangrene is still dangerous as the mortality rate remains high.","The abstract background states that despite antibiotics and aggressive debridement, the mortality rate remains high, and the results show that 5 out of 14 patients died.",yes,"Yes, the abstract states that the mortality rate remains high.","The background section explicitly mentions that despite antibiotics and aggressive debridement, the mortality rate remains high.",False,True,"The number of patients who died was changed from 5 to 1, and the number of survivors was adjusted from 9 to 13 to maintain the total study population of 14.","Of the 14 patients, 5 died and 9 survived.","Of the 14 patients, 1 died and 13 survived.",[]
target_qwen3_5_27b__aux_gemma4_e4b,46,19504993,It's Fournier's gangrene still dangerous?,yes,True,1,background_mortality_assessment,measured outcome,The qualitative assessment of the mortality rate for Fournier's gangrene.,mortality rate remains high,mortality rate is manageable,True,yes,"Yes, Fournier's gangrene is still dangerous as the mortality rate remains high.","The abstract background states that despite antibiotics and aggressive debridement, the mortality rate remains high, and the results show that 5 out of 14 patients died.",PARSE_ERROR,PARSE_ERROR,,True,True,The background assessment of the mortality rate for Fournier's gangrene was changed from 'remains high' to 'is manageable'.,the mortality rate remains high.,the mortality rate is manageable.,[]
target_qwen3_5_27b__aux_gemma4_e4b,46,19504993,It's Fournier's gangrene still dangerous?,yes,True,2,leukocyte_count_difference,statistical significance,Whether there is a significant difference in leukocyte count between survivors and deceased patients.,significant difference,no significant difference,False,yes,"Yes, Fournier's gangrene is still dangerous as the mortality rate remains high.","The abstract background states that despite antibiotics and aggressive debridement, the mortality rate remains high, and the results show that 5 out of 14 patients died.",PARSE_ERROR,PARSE_ERROR,,True,True,The finding regarding the statistical difference in leukocyte count between survivors and deceased patients was changed from 'significant difference' to 'no significant difference'.,significant difference,no significant difference,[]
target_qwen3_5_27b__aux_gemma4_e4b,54,25277731,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,True,0,rarity_of_fracture,other,The general incidence or frequency of sternal fractures in childhood.,Rare,Common,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,Changed the general incidence of sternal fractures in childhood from 'Rare' to 'Common'.,Sternal fractures in childhood are rare,Sternal fractures in childhood are common,[]
target_qwen3_5_27b__aux_gemma4_e4b,54,25277731,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,True,1,age_group,comparison group,The age range of the children studied.,5-14 years,"Adults (e.g., 18-30 years)",False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The study population was changed from children (5-14 years) to adults (18-30 years). Corresponding changes were made in the background description, the age specification in the results, and the follow-up patient count in the results to maintain consistency.",childhood...5-14 years,adults...18-30 years,[]
target_qwen3_5_27b__aux_gemma4_e4b,54,25277731,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,True,2,study_population_scope,study design,The type of patients included in the study (inpatients and outpatients).,All inpatients and outpatients,Only inpatients,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The study population scope was narrowed from 'all inpatients and outpatients' to 'only inpatients' in the [METHOD] section. Consequently, the [RESULTS] section was minimally edited to reflect that all 4 recorded children were hospitalized, maintaining internal consistency with the restricted study scope.",all inpatients and outpatients,only inpatients,[]
target_qwen3_5_27b__aux_gemma4_e4b,59,27491658,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,False,0,no_significant_differences,statistical significance,The finding that there were no significant differences in outcomes (hemodynamic results or complication rates) between the group with predilatation and the group without it.,No significant differences,"Significant differences were found (e.g., higher complication rates in the omission group)",False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The finding of no significant differences in outcomes was changed to a finding of significant differences, specifically noting higher complication rates in the group where predilatation was omitted.",There were no significant differences between the groups regarding early hemodynamic results or complication rates.,"Significant differences were found between the groups regarding early hemodynamic results and complication rates, with the omission group showing higher complication rates.",[]
target_qwen3_5_27b__aux_gemma4_e4b,59,27491658,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,False,1,early_hemodynamic_results,measured outcome,The measured outcome related to blood flow and heart function shortly after the procedure.,No significant differences,"Significant difference (e.g., lower cardiac output in the omission group)",False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The measured outcome for early hemodynamic results was changed from 'no significant differences' to 'significant difference (lower cardiac output in the omission group)'.,There were no significant differences between the groups regarding early hemodynamic results or complication rates.,"There was a significant difference between the groups regarding early hemodynamic results, with the omission group showing lower cardiac output compared to the standard procedure group, or complication rates.",[]
target_qwen3_5_27b__aux_gemma4_e4b,59,27491658,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,False,2,aortic_stenosis_severity,disease or condition,The severity of the aortic stenosis in the patients undergoing TAVI.,Implied severe (requiring TAVI),Mild aortic stenosis,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The background section was minimally edited to specify that the study population has mild aortic stenosis, changing the implied severity from severe to mild.",The aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement (TAVI).,The aim of the study was to see whether or not balloon predilatation is necessary in transcatheter aortic valve replacement (TAVI) in patients with mild aortic stenosis.,[]
target_qwen3_5_27b__aux_gemma4_e4b,71,18049437,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,True,0,adnase_b_levels,measured outcome,The measured level of antideoxyribonuclease B in MS patients compared to controls.,Significantly higher in MS patients than controls,Similar to controls,True,yes,"Yes, the study found significantly higher antideoxyribonuclease B levels in patients with multiple sclerosis compared to controls.","The abstract reports that ADNase B levels were significantly higher in MS patients than in healthy blood donors (p<0.001), indicating an association between streptococcal infection markers and the disease.",PARSE_ERROR,PARSE_ERROR,,True,True,The reported finding for ADNase B levels in MS patients was changed from being significantly higher than controls to being similar to controls.,ADNase B levels in the patients with MS were found to be significantly higher than in the controls (p<0.001),ADNase B levels in the patients with MS were found to be similar to the controls (p>0.05),[]
target_qwen3_5_27b__aux_gemma4_e4b,71,18049437,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,True,1,statistical_significance,statistical significance,The statistical evidence supporting the difference in ADNase B levels between the two groups.,p < 0.001,p > 0.05,True,yes,"Yes, the study found significantly higher antideoxyribonuclease B levels in patients with multiple sclerosis compared to controls.","The abstract reports that ADNase B levels were significantly higher in MS patients than in healthy blood donors (p<0.001), indicating an association between streptococcal infection markers and the disease.",PARSE_ERROR,PARSE_ERROR,,True,True,The statistical significance of the difference in ADNase B levels between MS patients and controls was changed from highly significant (p < 0.001) to non-significant (p > 0.05). The descriptive text was minimally adjusted to reflect the loss of statistical significance.,significantly higher than in the controls (p<0.001),higher than in the controls (p>0.05),[]
target_qwen3_5_27b__aux_gemma4_e4b,71,18049437,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,True,2,disease_condition,disease or condition,The specific disease being studied in the patient group.,Multiple sclerosis (MS),Healthy individuals,True,yes,"Yes, the study found significantly higher antideoxyribonuclease B levels in patients with multiple sclerosis compared to controls.","The abstract reports that ADNase B levels were significantly higher in MS patients than in healthy blood donors (p<0.001), indicating an association between streptococcal infection markers and the disease.",PARSE_ERROR,PARSE_ERROR,,True,True,The primary disease condition (Multiple sclerosis) was replaced with Healthy individuals throughout the abstract context.,"Multiple sclerosis (MS), MS, patients with relapsing-remitting MS, patients with MS, Multiple Sclerosis","Healthy individuals, Healthy individuals, 21 healthy individuals, healthy individuals, Healthy individuals",[]
target_qwen3_5_27b__aux_gemma4_e4b,86,11570976,Is it Crohn's disease?,maybe,True,0,underlying_autoimmune_condition,disease or condition,The primary autoimmune or inflammatory condition the patient was diagnosed with before the drug reaction.,rheumatoid arthritis,crohn's disease,False,PARSE_ERROR,PARSE_ERROR,,yes,"Yes, the patient described in the case presentation has Crohn's disease.",The Case Presentation section explicitly states that the severe systemic reaction developed in a '21-year old female with crohn's disease'.,True,True,The underlying autoimmune condition was changed from rheumatoid arthritis to crohn's disease.,rheumatoid arthritis,crohn's disease,[]
target_qwen3_5_27b__aux_gemma4_e4b,86,11570976,Is it Crohn's disease?,maybe,True,1,etiology_of_enteritis,other,"The cause of the observed enteritis/inflammation (i.e., drug-induced vs. primary disease).",severe systemic reaction to sulfasalazine,primary inflammatory bowel disease,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The etiology of the enteritis was changed from a drug reaction (severe systemic reaction to sulfasalazine) to a primary disease (primary inflammatory bowel disease).,"A severe systemic reaction to sulfasalazine developed in a 21-year old female with rheumatoid arthritis characterized by eosinophilia, granulomatous enteritis and myelotoxicity, cholestatic hepatitis, and seizures. The clinical course and management of this patient are presented as well as a review of the incidence and outcome of severe systemic reactions to sulfasalazine.","Primary inflammatory bowel disease was diagnosed in a 21-year old female with rheumatoid arthritis characterized by eosinophilia, granulomatous enteritis and myelotoxicity, cholestatic hepatitis, and seizures. The clinical course and management of this patient are presented as well as a review of the incidence and outcome of primary inflammatory bowel disease.",[]
target_qwen3_5_27b__aux_gemma4_e4b,86,11570976,Is it Crohn's disease?,maybe,True,2,specific_gastrointestinal_finding,measured outcome,The specific type of inflammation observed in the enteritis.,granulomatous enteritis,non-granulomatous enteritis,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The specific type of enteritis observed in the patient's systemic reaction was changed from granulomatous enteritis to non-granulomatous enteritis.,granulomatous enteritis,non-granulomatous enteritis,[]
target_qwen3_5_27b__aux_gemma4_e4b,95,23076787,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,False,0,excise_tax_increase_year,other,The specific year of the excise tax increase discussed in the context.,2009,2015,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The year of the excise tax increase was changed from 2009 to 2015.,2009,2015,[]
target_qwen3_5_27b__aux_gemma4_e4b,95,23076787,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,False,1,stma_policy_authority,other,The ability of the Chinese STMA to intervene and control retail cigarette prices.,Used to ensure retail prices did not change.,"Not used, or limited.",False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The explanation for why the STMA's intervention was effective (used its policy authority to ensure prices did not change) was changed to reflect that the authority was limited, making the mechanism less decisive in maintaining price stability.",used its policy authority to ensure that retail cigarette prices did not change.,policy authority was limited.,[]
target_qwen3_5_27b__aux_gemma4_e4b,95,23076787,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,False,2,retail_price_change,measured outcome,Whether the retail price of cigarettes increased following the tax hike.,No increase.,Increased.,False,PARSE_ERROR,PARSE_ERROR,,yes,"Yes, the abstract indicates that tax increases translate into higher retail prices.",The results state that the 2009 excise tax increase on cigarettes in China has translated into higher retail prices for consumers.,True,True,"The abstract was changed to state that the 2009 excise tax increase *did* result in higher retail prices, contradicting the original finding that the STMA successfully prevented any price change.",The 2009 excise tax increase on cigarettes in China has not translated into higher retail prices because the Chinese STMA used its policy authority to ensure that retail cigarette prices did not change. [...] with no increase in the retail price of cigarettes for consumers.,"The 2009 excise tax increase on cigarettes in China has translated into higher retail prices, suggesting that the Chinese STMA's policy authority was insufficient to prevent price hikes. [...] with an increase in the retail price of cigarettes for consumers.",[]
target_qwen3_5_27b__aux_gemma4_e4b,118,19106867,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,False,0,incident_type,disease or condition,The nature of the mass casualty event.,Suicide bombings/wave of suicide bombings,"Single trauma event (e.g., car accident)",False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,"The incident type was changed from 'Suicide bombings/wave of suicide bombings' to 'Single trauma event (e.g., car accident)' throughout the abstract (Introduction, Methods, and MeSH terms) to reflect a non-mass-casualty, non-blast trauma scenario.","Recent suicide bombings pose the novel problem for Trauma Centers of the massive simultaneous arrival of many gravely wounded patients. ... in Afghanistan during the wave of suicide bombings in February 2007. ... Blast Injuries, Bombs, Mass Casualty Incidents, Penetrating","A single trauma event (e.g., car accident) can pose a novel problem for Trauma Centers regarding the rapid arrival of gravely wounded patients. ... in Afghanistan following a single trauma event (e.g., car accident) in February 2007. ... Trauma, Mass Casualty Incidents, Penetrating",[]
target_qwen3_5_27b__aux_gemma4_e4b,118,19106867,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,False,1,number_of_casualties,numerical size,The total number of casualties received.,Fourteen,Four,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The total number of casualties received was changed from Fourteen to Four.,Fourteen,Four,[]
target_qwen3_5_27b__aux_gemma4_e4b,118,19106867,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,False,2,high_trauma_severity_index,measured outcome,The minimum ISS score used for re-categorization.,>25,>15,False,PARSE_ERROR,PARSE_ERROR,,PARSE_ERROR,PARSE_ERROR,,False,True,The minimum ISS score used for re-categorization was changed from >25 to >15.,(ISS>25),(ISS>15),[]
target_qwen3_5_27b__aux_gemma4_e4b,124,18540901,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,True,0,beta1ser49gly_polymorphism_association,statistical significance,The statistical association between the beta1Ser49Gly polymorphism and increased risk of TTN.,Significant association (p = 0.023; OR 18.5),"No significant association (e.g., p > 0.05)",True,yes,"Yes, the study indicates a role for polymorphisms in beta-adrenergic receptor genes in TTN.",The abstract reports significant associations between the beta1Ser49Gly polymorphism and an ADRB2 gene haplotype with TTN risk compared to controls.,yes,"Yes, the abstract indicates a significant association between ADRB2 gene haplotypes and TTN.","The text reports a significant association of the TACC haplotype in the ADRB2 gene with TTN (p = 0.048), supporting a role for polymorphisms in beta-adrenergic receptor encoding genes.",False,True,"The statistical association between the beta1Ser49Gly polymorphism and TTN risk was changed from a significant association (OR 18.5, p = 0.023) to no significant association (OR 1.0, p = 0.15).",Multivariate analysis provided beta1Gly49 homozygotes with higher risk for TTN (OR 18.5; 95%CI 1.5-229; p = 0.023) than beta1Ser49 allele carrier.,Multivariate analysis did not find a significant association for beta1Gly49 homozygotes with TTN (OR 1.0; 95%CI 0.8-1.2; p = 0.15) compared to beta1Ser49 allele carrier.,[]
target_qwen3_5_27b__aux_gemma4_e4b,124,18540901,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,True,1,adrb2_haplotype_association,statistical significance,"The statistical association between the T-47C, A46G, C79G and C491T (TACC) haplotype and TTN risk.",Significant association (p = 0.048),"No significant association (e.g., p > 0.05)",True,yes,"Yes, the study indicates a role for polymorphisms in beta-adrenergic receptor genes in TTN.",The abstract reports significant associations between the beta1Ser49Gly polymorphism and an ADRB2 gene haplotype with TTN risk compared to controls.,PARSE_ERROR,PARSE_ERROR,,True,True,The statistical association of the TACC haplotype in ADRB2 gene with TTN risk was changed from significant (p = 0.048) to non-significant (p > 0.05).,"Further analysis showed significant association of T-47C, A46G, C79G and C491T (TACC) haplotype in ADRB2 gene with TTN (p = 0.048).","Further analysis showed no significant association of T-47C, A46G, C79G and C491T (TACC) haplotype in ADRB2 gene with TTN (p > 0.05).",[]
target_qwen3_5_27b__aux_gemma4_e4b,124,18540901,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,True,2,ttn_risk_outcome,measured outcome,The measured outcome of increased risk for TTN associated with the polymorphisms/haplotypes.,Higher risk for TTN (OR 18.5),Lower or no change in risk for TTN,True,yes,"Yes, the study indicates a role for polymorphisms in beta-adrenergic receptor genes in TTN.",The abstract reports significant associations between the beta1Ser49Gly polymorphism and an ADRB2 gene haplotype with TTN risk compared to controls.,yes,"Yes, the study found significant associations between polymorphisms in ADRB1 and ADRB2 genes and TTN.","The results state that the beta1Ser49Gly polymorphism differed significantly between cases and controls, and a haplotype in the ADRB2 gene showed a significant association with TTN.",False,True,The measured outcome of increased risk for TTN associated with the beta1Gly49 homozygotes was changed from 'higher risk for TTN (OR 18.5)' to 'lower risk for TTN (OR 0.6)' to reflect a protective or neutral association.,higher risk for TTN (OR 18.5; 95%CI 1.5-229; p = 0.023),lower risk for TTN (OR 0.6; 95%CI 0.3-1.2; p = 0.023),[]
target_qwen3_5_27b__aux_gemma4_e4b,135,12836106,Does the leukocyte count correlate with the severity of injury?,yes,True,0,wbc_iss_correlation,measured outcome,The statistical relationship found between the white blood cell count (WBC) and the Injury Severity Score (ISS).,Positive correlation,No correlation,True,yes,"Yes, the leukocyte count correlates with the severity of injury.","The abstract states that statistical analysis revealed WBC was correlated positively with ISS, which is described in the background as a method to evaluate the severity of injury.",PARSE_ERROR,PARSE_ERROR,,True,True,The correlation between WBC and ISS was changed from 'positive correlation' to 'no correlation'.,correlated positively with ISS,showed no correlation with ISS,[]
target_qwen3_5_27b__aux_gemma4_e4b,135,12836106,Does the leukocyte count correlate with the severity of injury?,yes,True,1,trauma_type,other,The type of trauma studied in the patient cohort.,Blunt trauma,Penetrating trauma,False,yes,"Yes, the leukocyte count correlates with the severity of injury.","The abstract states that statistical analysis revealed WBC was correlated positively with ISS, which is described in the background as a method to evaluate the severity of injury.",yes,"Yes, the leukocyte count correlates with the severity of injury.","The abstract states that statistical analysis revealed WBC was correlated positively with ISS, which is described in the background as a method to evaluate the severity of injury.",False,True,"The type of trauma studied was changed from 'Blunt trauma' to 'Penetrating trauma' throughout the abstract context, including the background, methods, and MeSH terms.","blunt trauma, blunt trauma, blunt trauma, Nonpenetrating","penetrating trauma, penetrating trauma, penetrating trauma, Penetrating",[]
