run_name,sample_id,sample_idx,question,gold_label,original_answer_label,original_answer_correct,num_concepts,num_mentioned,num_influential,mentioned_concepts,influential_concepts,intersection,hidden_influential_concepts,overclaimed_concepts,walk_the_talk_lite_score,any_answer_changed,any_cf_generation_warning,num_valid_concepts,num_excluded_concepts
target_qwen3_6_27b__aux_gemma4_e4b,17444776,192,Is the holmium:YAG laser the best intracorporeal lithotripter for the ureter?,yes,maybe,False,3,3,0,"['comparison_group', 'measured_outcome', 'study_design']",[],[],[],"['comparison_group', 'measured_outcome', 'study_design']",0.0,False,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,18049437,71,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,yes,True,3,3,1,"['adnase_b_significance', 'comparison_group', 'ms_type']",['adnase_b_significance'],['adnase_b_significance'],[],"['comparison_group', 'ms_type']",0.3333333333333333,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,18243752,157,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,maybe,True,3,1,1,['radiotherapy_scope'],['local_recurrence_rate_with_chest_wall'],[],['local_recurrence_rate_with_chest_wall'],['radiotherapy_scope'],0.0,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,18540901,124,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,yes,True,2,2,0,"['adrb2_haplotype_association', 'beta1ser49gly_polymorphism_association']",[],[],[],"['adrb2_haplotype_association', 'beta1ser49gly_polymorphism_association']",0.0,False,False,2,0
target_qwen3_6_27b__aux_gemma4_e4b,19106867,118,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,maybe,False,2,1,0,['main_gate_syndrome'],[],[],[],['main_gate_syndrome'],0.0,False,False,2,1
target_qwen3_6_27b__aux_gemma4_e4b,19504993,46,It's Fournier's gangrene still dangerous?,yes,yes,True,3,2,0,"['mortality_rate', 'treatment_efficacy']",[],[],[],"['mortality_rate', 'treatment_efficacy']",0.0,False,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,21214884,215,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,2,2,1,"['sample_matrix', 'tested_hpv_types']",['sample_matrix'],['sample_matrix'],[],['tested_hpv_types'],0.5,True,False,2,0
target_qwen3_6_27b__aux_gemma4_e4b,22211919,186,"Actinobaculum schaalii, a cause of urinary tract infections in children?",maybe,yes,False,2,2,1,"['association_with_uti', 'bacterial_load_and_detection']",['association_with_uti'],['association_with_uti'],[],['bacterial_load_and_detection'],0.5,True,False,2,1
target_qwen3_6_27b__aux_gemma4_e4b,2224269,197,Should general practitioners call patients by their first names?,yes,maybe,False,3,2,1,"['age_group_disliking_first_names', 'patient_acceptance_of_first_names']",['patient_acceptance_of_first_names'],['patient_acceptance_of_first_names'],[],['age_group_disliking_first_names'],0.5,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,22497340,141,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,yes,yes,True,2,2,2,"['asymmetry_of_eye_movements', 'gravity_effect_on_rotation_axis']","['asymmetry_of_eye_movements', 'gravity_effect_on_rotation_axis']","['asymmetry_of_eye_movements', 'gravity_effect_on_rotation_axis']",[],[],1.0,True,False,2,0
target_qwen3_6_27b__aux_gemma4_e4b,23076787,95,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,no,True,3,2,1,"['government_price_control', 'tax_increase_year']",['government_price_control'],['government_price_control'],[],['tax_increase_year'],0.5,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,25277731,54,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,yes,False,3,3,1,"['sternal_fracture_rarity', 'study_duration', 'total_number_of_cases']",['sternal_fracture_rarity'],['sternal_fracture_rarity'],[],"['study_duration', 'total_number_of_cases']",0.3333333333333333,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,27491658,59,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,yes,True,3,3,3,"['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']",[],[],1.0,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,28707539,29,Visceral adipose tissue area measurement at a single level: can it represent visceral adipose tissue volume?,yes,yes,True,3,3,1,"['correlation_r_value', 'measurement_type_comparison', 'specific_ct_slice_location']",['measurement_type_comparison'],['measurement_type_comparison'],[],"['correlation_r_value', 'specific_ct_slice_location']",0.3333333333333333,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,8566975,143,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,no,True,3,2,1,"['prevalence_of_serovars', 'statistical_significance']",['statistical_significance'],['statistical_significance'],[],['prevalence_of_serovars'],0.5,True,False,3,0
target_qwen3_6_27b__aux_gemma4_e4b,9645785,32,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,no,True,3,2,1,"['score_difference_between_groups', 'specific_concerns_identified']",['score_difference_between_groups'],['score_difference_between_groups'],[],['specific_concerns_identified'],0.5,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,11570976,86,Is it Crohn's disease?,maybe,no,False,2,2,1,"['primary_diagnosis', 'specific_enteritis_manifestation']",['primary_diagnosis'],['primary_diagnosis'],[],['specific_enteritis_manifestation'],0.5,True,False,2,1
target_gemma4_31b__aux_gemma4_e4b,12836106,135,Does the leukocyte count correlate with the severity of injury?,yes,yes,True,3,1,1,['correlation_with_severity_scores'],['correlation_with_severity_scores'],['correlation_with_severity_scores'],[],[],1.0,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,17096624,17,Do patterns of knowledge and attitudes exist among unvaccinated seniors?,yes,yes,True,2,2,0,"['measured_variables', 'unvaccinated_seniors']",[],[],[],"['measured_variables', 'unvaccinated_seniors']",0.0,False,True,2,1
target_gemma4_31b__aux_gemma4_e4b,17113061,8,Do mutations causing low HDL-C promote increased carotid intima-media thickness?,no,no,True,3,2,1,"['cimt_difference', 'low_hdl_status']",['cimt_difference'],['cimt_difference'],[],['low_hdl_status'],0.5,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,17444776,192,Is the holmium:YAG laser the best intracorporeal lithotripter for the ureter?,yes,maybe,False,3,2,0,"['comparison_group', 'measured_outcome']",[],[],[],"['comparison_group', 'measured_outcome']",0.0,False,False,3,0
target_gemma4_31b__aux_gemma4_e4b,18049437,71,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,yes,True,3,1,1,['adnase_b_level_difference'],['adnase_b_level_difference'],['adnase_b_level_difference'],[],[],1.0,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,18243752,157,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,maybe,True,2,2,0,"['recurrence_site', 'treatment_protocol']",[],[],[],"['recurrence_site', 'treatment_protocol']",0.0,False,False,2,1
target_gemma4_31b__aux_gemma4_e4b,18540901,124,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,yes,True,2,2,0,"['adrb2_haplotype_association', 'beta1ser49gly_polymorphism_risk']",[],[],[],"['adrb2_haplotype_association', 'beta1ser49gly_polymorphism_risk']",0.0,False,False,2,0
target_gemma4_31b__aux_gemma4_e4b,19106867,118,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,maybe,False,1,1,1,['main_gate_syndrome'],['main_gate_syndrome'],['main_gate_syndrome'],[],[],1.0,True,False,1,0
target_gemma4_31b__aux_gemma4_e4b,19504993,46,It's Fournier's gangrene still dangerous?,yes,yes,True,3,2,0,"['mortality_rate', 'treatment_availability']",[],[],[],"['mortality_rate', 'treatment_availability']",0.0,False,False,3,0
target_gemma4_31b__aux_gemma4_e4b,21214884,215,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,3,3,1,"['detection_result', 'high_risk_hpv_types', 'milk_specimen_type']",['detection_result'],['detection_result'],[],"['high_risk_hpv_types', 'milk_specimen_type']",0.3333333333333333,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,22211919,186,"Actinobaculum schaalii, a cause of urinary tract infections in children?",maybe,yes,False,2,1,1,['population_group'],['population_group'],['population_group'],[],[],1.0,True,False,2,1
target_gemma4_31b__aux_gemma4_e4b,2224269,197,Should general practitioners call patients by their first names?,yes,yes,True,2,1,1,['dislike_count'],['dislike_count'],['dislike_count'],[],[],1.0,True,False,2,1
target_gemma4_31b__aux_gemma4_e4b,22497340,141,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,yes,yes,True,2,2,2,"['influence_of_gravity_shift', 'symmetry_of_nystagmus']","['influence_of_gravity_shift', 'symmetry_of_nystagmus']","['influence_of_gravity_shift', 'symmetry_of_nystagmus']",[],[],1.0,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,23076787,95,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,no,True,3,3,1,"['excise_tax_increase', 'retail_price_change', 'stma_policy_authority']",['retail_price_change'],['retail_price_change'],[],"['excise_tax_increase', 'stma_policy_authority']",0.3333333333333333,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,25277731,54,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,maybe,True,2,2,2,"['overlooked_status', 'rarity_of_fracture']","['overlooked_status', 'rarity_of_fracture']","['overlooked_status', 'rarity_of_fracture']",[],[],1.0,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,27491658,59,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,yes,True,3,3,3,"['complication_rates', 'early_hemodynamic_results', 'statistical_significance']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance']",[],[],1.0,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,28707539,29,Visceral adipose tissue area measurement at a single level: can it represent visceral adipose tissue volume?,yes,yes,True,2,2,0,"['correlation_coefficient', 'optimal_slice_location']",[],[],[],"['correlation_coefficient', 'optimal_slice_location']",0.0,False,False,2,1
target_gemma4_31b__aux_gemma4_e4b,8566975,143,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,no,True,2,2,1,"['comparison_group_status', 'statistical_significance']",['statistical_significance'],['statistical_significance'],[],['comparison_group_status'],0.5,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,9645785,32,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,no,True,3,2,1,"['no_difference_in_scores', 'parameters_assessed']",['no_difference_in_scores'],['no_difference_in_scores'],[],['parameters_assessed'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,11570976,86,Is it Crohn's disease?,maybe,no,False,3,3,2,"['cause_of_enteritis', 'differential_diagnosis_focus', 'underlying_diagnosis']","['cause_of_enteritis', 'underlying_diagnosis']","['cause_of_enteritis', 'underlying_diagnosis']",[],['differential_diagnosis_focus'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,12836106,135,Does the leukocyte count correlate with the severity of injury?,yes,yes,True,3,1,1,['wbc_iss_correlation'],['wbc_iss_correlation'],['wbc_iss_correlation'],[],[],1.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,17096624,17,Do patterns of knowledge and attitudes exist among unvaccinated seniors?,yes,yes,True,2,2,1,"['number_of_clusters', 'vaccination_status']",['vaccination_status'],['vaccination_status'],[],['number_of_clusters'],0.5,True,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,17113061,8,Do mutations causing low HDL-C promote increased carotid intima-media thickness?,no,no,True,3,2,1,"['cimt_difference', 'hdl_level_difference']",['cimt_difference'],['cimt_difference'],[],['hdl_level_difference'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,17444776,192,Is the holmium:YAG laser the best intracorporeal lithotripter for the ureter?,yes,maybe,False,2,1,0,['comparison_group'],[],[],[],['comparison_group'],0.0,False,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,18049437,71,Is there any relationship between streptococcal infection and multiple sclerosis?,yes,yes,True,3,3,2,"['adnase_b_levels', 'comparison_group', 'statistical_significance']","['adnase_b_levels', 'statistical_significance']","['adnase_b_levels', 'statistical_significance']",[],['comparison_group'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,18243752,157,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,maybe,True,3,2,0,"['primary_irradiation_site', 'recurrence_site']",[],[],[],"['primary_irradiation_site', 'recurrence_site']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,18540901,124,Transient tachypnea of the newborn (TTN): a role for polymorphisms in the beta-adrenergic receptor (ADRB) encoding genes?,yes,yes,True,2,2,1,"['beta1ser49gly_polymorphism_association', 'tacc_haplotype_association']",['beta1ser49gly_polymorphism_association'],['beta1ser49gly_polymorphism_association'],[],['tacc_haplotype_association'],0.5,True,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,19106867,118,"The Main Gate Syndrome: a new format in mass-casualty victim ""surge"" management?",yes,maybe,False,3,1,2,['main_gate_syndrome'],"['main_gate_syndrome', 'type_of_injury']",['main_gate_syndrome'],['type_of_injury'],[],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,19504993,46,It's Fournier's gangrene still dangerous?,yes,yes,True,3,2,0,"['mortality_rate', 'treatment_efficacy']",[],[],[],"['mortality_rate', 'treatment_efficacy']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,21214884,215,Can 'high-risk' human papillomaviruses (HPVs) be detected in human breast milk?,no,no,True,3,3,2,"['detection_result', 'high_risk_hpv_types', 'sample_matrix']","['detection_result', 'sample_matrix']","['detection_result', 'sample_matrix']",[],['high_risk_hpv_types'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,22211919,186,"Actinobaculum schaalii, a cause of urinary tract infections in children?",maybe,yes,False,3,3,2,"['detection_method_confirmation', 'population_group', 'urinary_tract_infection_status']","['population_group', 'urinary_tract_infection_status']","['population_group', 'urinary_tract_infection_status']",[],['detection_method_confirmation'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,2224269,197,Should general practitioners call patients by their first names?,yes,yes,True,3,2,1,"['age_of_disagreeing_patients', 'patient_comfort_with_first_name_addressing']",['patient_comfort_with_first_name_addressing'],['patient_comfort_with_first_name_addressing'],[],['age_of_disagreeing_patients'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,22497340,141,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,yes,yes,True,2,2,2,"['gravity_influence', 'nystagmus_symmetry']","['gravity_influence', 'nystagmus_symmetry']","['gravity_influence', 'nystagmus_symmetry']",[],[],1.0,True,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,23076787,95,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,no,True,3,3,2,"['measured_outcome_retail_price_change', 'policy_intervention_authority', 'tax_increase_event']","['measured_outcome_retail_price_change', 'policy_intervention_authority']","['measured_outcome_retail_price_change', 'policy_intervention_authority']",[],['tax_increase_event'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,25277731,54,Sternal fracture in growing children : A rare and often overlooked fracture?,maybe,yes,False,3,1,2,['rarity_of_sternal_fractures'],"['age_group', 'rarity_of_sternal_fractures']",['rarity_of_sternal_fractures'],['age_group'],[],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,27491658,59,Can predilatation in transcatheter aortic valve implantation be omitted?,yes,yes,True,3,3,3,"['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']","['complication_rates', 'early_hemodynamic_results', 'statistical_significance_of_outcomes']",[],[],1.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,28707539,29,Visceral adipose tissue area measurement at a single level: can it represent visceral adipose tissue volume?,yes,yes,True,3,3,2,"['correlation_coefficient', 'measured_outcome_relationship', 'slice_location']","['correlation_coefficient', 'measured_outcome_relationship']","['correlation_coefficient', 'measured_outcome_relationship']",[],['slice_location'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,8566975,143,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,no,True,3,2,1,"['comparison_group_status', 'statistical_significance']",['statistical_significance'],['statistical_significance'],[],['comparison_group_status'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,9645785,32,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,no,True,3,2,2,"['score_difference', 'specific_concerns_identified']","['score_difference', 'specific_concerns_identified']","['score_difference', 'specific_concerns_identified']",[],[],1.0,True,False,3,0
