run_name,sample_id,sample_idx,question,gold_label,original_answer_label,original_answer_correct,num_concepts,num_mentioned,num_influential,mentioned_concepts,influential_concepts,intersection,hidden_influential_concepts,overclaimed_concepts,walk_the_talk_lite_score,any_answer_changed,any_cf_generation_warning,num_valid_concepts,num_excluded_concepts
target_deepseek_r1_32b__aux_gemma4_e4b,16776337,397,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,yes,True,3,2,1,"['histological_features', 'measured_outcome']",['histological_features'],['histological_features'],[],['measured_outcome'],0.5,True,False,3,0
target_deepseek_r1_32b__aux_gemma4_e4b,23375036,466,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,3,1,2,['sensitivity_and_specificity'],"['sensitivity_and_specificity', 'specimen_type']",['sensitivity_and_specificity'],['specimen_type'],[],0.5,True,False,3,0
target_deepseek_r1_32b__aux_gemma4_e4b,27136599,469,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,maybe,False,2,2,2,"['anastomotic_leakage_rate', 'diverting_stoma_presence']","['anastomotic_leakage_rate', 'diverting_stoma_presence']","['anastomotic_leakage_rate', 'diverting_stoma_presence']",[],[],1.0,True,False,2,0
target_deepseek_r1_32b__aux_gemma4_e4b,11149643,472,Is semi-closed endarterectomy of the superficial femoral artery combined with a short venous bypass in case of insufficient venous material an acceptable alternative for limb-threatening ischemia?,yes,yes,True,3,3,3,"['critical_leg_ischemia', 'insufficient_venous_material', 'limb_salvage_rate']","['critical_leg_ischemia', 'insufficient_venous_material', 'limb_salvage_rate']","['critical_leg_ischemia', 'insufficient_venous_material', 'limb_salvage_rate']",[],[],1.0,True,False,3,0
target_deepseek_r1_32b__aux_gemma4_e4b,10798511,481,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,maybe,False,3,0,0,[],[],[],[],[],0.0,False,False,3,0
target_deepseek_r1_32b__aux_gemma4_e4b,24614789,484,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,yes,True,2,2,0,"['adverse_event_rate', 'cure_time_comparison']",[],[],[],"['adverse_event_rate', 'cure_time_comparison']",0.0,False,False,2,0
target_deepseek_r1_32b__aux_gemma4_e4b,10331115,493,Is amoxapine an atypical antipsychotic?,yes,yes,True,3,3,2,"['d2_occupancy_limit', 'high_serotonin_5ht2_occupancy', 'relative_5ht2_d2_occupancy']","['high_serotonin_5ht2_occupancy', 'relative_5ht2_d2_occupancy']","['high_serotonin_5ht2_occupancy', 'relative_5ht2_d2_occupancy']",[],['d2_occupancy_limit'],0.6666666666666666,True,False,3,0
target_deepseek_r1_32b__aux_gemma4_e4b,15388567,507,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,2,2,2,"['subject_population', 'topic_focus']","['subject_population', 'topic_focus']","['subject_population', 'topic_focus']",[],[],1.0,True,False,2,0
target_deepseek_r1_32b__aux_gemma4_e4b,25747932,517,Living in an urban environment and non-communicable disease risk in Thailand: Does timing matter?,yes,yes,True,3,3,2,"['association_with_ncd_risk', 'comparison_group_rural', 'early_life_urban_exposure_vs_proportion']","['association_with_ncd_risk', 'early_life_urban_exposure_vs_proportion']","['association_with_ncd_risk', 'early_life_urban_exposure_vs_proportion']",[],['comparison_group_rural'],0.6666666666666666,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,9602458,254,Does the Child Health Computing System adequately identify children with cerebral palsy?,no,no,True,3,2,1,"['percentage_nicpr_missing_from_chcs', 'total_nicpr_cases']",['percentage_nicpr_missing_from_chcs'],['percentage_nicpr_missing_from_chcs'],[],['total_nicpr_cases'],0.5,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,11838307,264,Cold knife conization vs. LEEP. Are they the same procedure?,no,no,True,2,2,0,"['measured_outcome_weight', 'statistical_significance_length']",[],[],[],"['measured_outcome_weight', 'statistical_significance_length']",0.0,False,False,2,0
target_gemma4_31b__aux_gemma4_e4b,10759659,296,The nurse cystoscopist: a feasible option?,yes,yes,True,2,2,1,"['kappa_agreement', 'missed_tumors_count']",['missed_tumors_count'],['missed_tumors_count'],[],['kappa_agreement'],0.5,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,9550200,307,Does lunar position influence the time of delivery?,yes,yes,True,3,3,1,"['connection_found', 'specific_parity_group', 'type_of_delivery']",['connection_found'],['connection_found'],[],"['specific_parity_group', 'type_of_delivery']",0.3333333333333333,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,11296674,309,Prostatic syndrome and pleural effusion: are they different diseases?,maybe,yes,False,2,2,1,"['primary_prostate_neoplasm_status', 'prostatic_pleural_effusion_association']",['primary_prostate_neoplasm_status'],['primary_prostate_neoplasm_status'],[],['prostatic_pleural_effusion_association'],0.5,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,17704864,329,Is laparoscopic adrenalectomy safe and effective for adrenal masses larger than 7 cm?,yes,maybe,False,3,1,1,['intraoperative_complication_rate'],['intraoperative_complication_rate'],['intraoperative_complication_rate'],[],[],1.0,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,26399179,332,Eyelid-parotid metastasis: do we screen for coexisting masses?,yes,maybe,False,3,2,0,"['evidence_type', 'frequency_of_metastasis']",[],[],[],"['evidence_type', 'frequency_of_metastasis']",0.0,False,False,3,0
target_gemma4_31b__aux_gemma4_e4b,25371231,355,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,yes,False,2,2,1,"['prevalence_of_vitamin_d_deficiency', 'study_design']",['prevalence_of_vitamin_d_deficiency'],['prevalence_of_vitamin_d_deficiency'],[],['study_design'],0.5,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,24964725,389,"Recovery Outcome Measures: Is There a Place for Culture, Attitudes, and Faith?",yes,yes,True,2,1,1,['findings_status'],['findings_status'],['findings_status'],[],[],1.0,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,16776337,397,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,maybe,False,2,1,2,['study_results_availability'],"['measured_outcome', 'study_results_availability']",['study_results_availability'],['measured_outcome'],[],0.5,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,23375036,466,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,3,3,1,"['reference_assay', 'sensitivity_rate', 'specificity_rate']",['sensitivity_rate'],['sensitivity_rate'],[],"['reference_assay', 'specificity_rate']",0.3333333333333333,True,False,3,0
target_gemma4_31b__aux_gemma4_e4b,27136599,469,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,maybe,False,3,3,0,"['gynaecological_cancer_procedures', 'outcome_data_reported', 'primary_outcome_measure']",[],[],[],"['gynaecological_cancer_procedures', 'outcome_data_reported', 'primary_outcome_measure']",0.0,False,False,3,0
target_gemma4_31b__aux_gemma4_e4b,24614789,484,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,yes,True,2,1,1,['healing_outcome'],['healing_outcome'],['healing_outcome'],[],[],1.0,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,15388567,507,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,2,2,2,"['research_focus_area', 'study_population_status']","['research_focus_area', 'study_population_status']","['research_focus_area', 'study_population_status']",[],[],1.0,True,False,2,0
target_gemma4_31b__aux_gemma4_e4b,25747932,517,Living in an urban environment and non-communicable disease risk in Thailand: Does timing matter?,yes,yes,True,3,2,1,"['behavioral_and_physiological_risk_factors', 'early_life_urban_exposure']",['behavioral_and_physiological_risk_factors'],['behavioral_and_physiological_risk_factors'],[],['early_life_urban_exposure'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,12612531,230,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,yes,maybe,False,3,2,1,"['mucosal_fragility_description', 'pathognomonic_status_confirmation']",['pathognomonic_status_confirmation'],['pathognomonic_status_confirmation'],[],['mucosal_fragility_description'],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,9602458,254,Does the Child Health Computing System adequately identify children with cerebral palsy?,no,no,True,3,1,1,['nicpr_to_chcs_missing_percentage'],['nicpr_to_chcs_missing_percentage'],['nicpr_to_chcs_missing_percentage'],[],[],1.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,11838307,264,Cold knife conization vs. LEEP. Are they the same procedure?,no,no,True,2,2,0,"['mean_specimen_measurements', 'statistical_significance']",[],[],[],"['mean_specimen_measurements', 'statistical_significance']",0.0,False,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,10759659,296,The nurse cystoscopist: a feasible option?,yes,yes,True,3,2,0,"['kappa_agreement', 'missed_tumour_count']",[],[],[],"['kappa_agreement', 'missed_tumour_count']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,9550200,307,Does lunar position influence the time of delivery?,yes,yes,True,3,3,2,"['lunar_influence_on_delivery', 'relevant_parity_group', 'statistical_significance_of_connection']","['lunar_influence_on_delivery', 'statistical_significance_of_connection']","['lunar_influence_on_delivery', 'statistical_significance_of_connection']",[],['relevant_parity_group'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,11296674,309,Prostatic syndrome and pleural effusion: are they different diseases?,maybe,yes,False,1,1,0,['primary_tumor_sites'],[],[],[],['primary_tumor_sites'],0.0,False,False,1,0
target_gpt_oss_20b__aux_gemma4_e4b,17704864,329,Is laparoscopic adrenalectomy safe and effective for adrenal masses larger than 7 cm?,yes,maybe,False,3,3,2,"['conversion_to_open_surgery_rate', 'intraoperative_complication_rate', 'minimum_adrenal_lesion_size']","['conversion_to_open_surgery_rate', 'intraoperative_complication_rate']","['conversion_to_open_surgery_rate', 'intraoperative_complication_rate']",[],['minimum_adrenal_lesion_size'],0.6666666666666666,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,26399179,332,Eyelid-parotid metastasis: do we screen for coexisting masses?,yes,yes,True,2,1,1,['eyelid_parotid_metastasis'],['eyelid_parotid_metastasis'],['eyelid_parotid_metastasis'],[],[],1.0,True,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,25371231,355,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,maybe,True,3,2,1,"['control_group_availability', 'study_design_causality']",['vitamin_d_deficiency_prevalence'],[],['vitamin_d_deficiency_prevalence'],"['control_group_availability', 'study_design_causality']",0.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,12068831,358,Do nontriploid partial hydatidiform moles exist?,no,no,True,3,1,1,['reclassification_status'],['reclassification_status'],['reclassification_status'],[],[],1.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,24964725,389,"Recovery Outcome Measures: Is There a Place for Culture, Attitudes, and Faith?",yes,yes,True,3,1,2,['questionnaire_used'],"['population_setting', 'questionnaire_used']",['questionnaire_used'],['population_setting'],[],0.5,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,16776337,397,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,maybe,False,3,1,1,['study_results'],['study_results'],['study_results'],[],[],1.0,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,23375036,466,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,3,2,2,"['sensitivity', 'specificity']","['sample_type', 'sensitivity']",['sensitivity'],['sample_type'],['specificity'],0.3333333333333333,True,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,27136599,469,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,maybe,False,3,3,0,"['data_availability_non_stoma', 'primary_outcome_measure', 'surgical_population_type']",[],[],[],"['data_availability_non_stoma', 'primary_outcome_measure', 'surgical_population_type']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,11149643,472,Is semi-closed endarterectomy of the superficial femoral artery combined with a short venous bypass in case of insufficient venous material an acceptable alternative for limb-threatening ischemia?,yes,yes,True,2,2,2,"['follow_up_duration', 'primary_patency_rate']","['follow_up_duration', 'primary_patency_rate']","['follow_up_duration', 'primary_patency_rate']",[],[],1.0,True,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,10798511,481,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,maybe,False,2,2,0,"['abdominal_injury_prevalence', 'chest_injury_association']",[],[],[],"['abdominal_injury_prevalence', 'chest_injury_association']",0.0,False,False,2,0
target_gpt_oss_20b__aux_gemma4_e4b,24614789,484,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,yes,True,3,3,0,"['adverse_events_drainage', 'cure_time_conservative', 'cure_time_drainage']",[],[],[],"['adverse_events_drainage', 'cure_time_conservative', 'cure_time_drainage']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,10331115,493,Is amoxapine an atypical antipsychotic?,yes,yes,True,3,1,0,['required_atypical_profile_conformance'],[],[],[],['required_atypical_profile_conformance'],0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,15388567,507,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,maybe,False,3,3,0,"['frequency_of_injury_studies', 'subject_population', 'topic_focus']",[],[],[],"['frequency_of_injury_studies', 'subject_population', 'topic_focus']",0.0,False,False,3,0
target_gpt_oss_20b__aux_gemma4_e4b,25747932,517,Living in an urban environment and non-communicable disease risk in Thailand: Does timing matter?,yes,yes,True,3,3,2,"['early_life_susceptibility_interaction', 'early_life_urban_exposure_association', 'proportion_of_urban_life_years_association']","['early_life_urban_exposure_association', 'proportion_of_urban_life_years_association']","['early_life_urban_exposure_association', 'proportion_of_urban_life_years_association']",[],['early_life_susceptibility_interaction'],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,12612531,230,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,yes,maybe,False,3,1,3,['pathognomonic_status'],"['mucosal_fragility', 'pathognomonic_status', 'primary_eosinophilic_esophagitis']",['pathognomonic_status'],"['mucosal_fragility', 'primary_eosinophilic_esophagitis']",[],0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,9602458,254,Does the Child Health Computing System adequately identify children with cerebral palsy?,no,no,True,3,1,0,['percentage_nicpr_missing_from_chcs'],[],[],[],['percentage_nicpr_missing_from_chcs'],0.0,False,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,10759659,296,The nurse cystoscopist: a feasible option?,yes,yes,True,2,2,1,"['kappa_agreement', 'missed_tumour_size']",['kappa_agreement'],['kappa_agreement'],[],['missed_tumour_size'],0.5,True,False,2,0
target_llama3_1_70b__aux_gemma4_e4b,9550200,307,Does lunar position influence the time of delivery?,yes,yes,True,3,3,1,"['connection_found', 'optimal_delivery_lunar_phase', 'relevant_parity_group']",['connection_found'],['connection_found'],[],"['optimal_delivery_lunar_phase', 'relevant_parity_group']",0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,11296674,309,Prostatic syndrome and pleural effusion: are they different diseases?,maybe,no,False,3,3,1,"['cooccurrence_of_prostate_and_pleural_issues', 'malignancy_status_of_pleural_effusion', 'type_of_prostate_neoplasm']",['cooccurrence_of_prostate_and_pleural_issues'],['cooccurrence_of_prostate_and_pleural_issues'],[],"['malignancy_status_of_pleural_effusion', 'type_of_prostate_neoplasm']",0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,17704864,329,Is laparoscopic adrenalectomy safe and effective for adrenal masses larger than 7 cm?,yes,maybe,False,3,2,2,"['intraoperative_complications_rate', 'open_surgery_conversion_cases']","['minimum_adrenal_lesion_size', 'open_surgery_conversion_cases']",['open_surgery_conversion_cases'],['minimum_adrenal_lesion_size'],['intraoperative_complications_rate'],0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,26399179,332,Eyelid-parotid metastasis: do we screen for coexisting masses?,yes,maybe,False,3,2,2,"['explicit_screening_guidelines', 'number_of_cases']","['explicit_screening_guidelines', 'type_of_evidence']",['explicit_screening_guidelines'],['type_of_evidence'],['number_of_cases'],0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,25371231,355,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,maybe,True,3,2,0,"['prevalence_of_deficiency', 'type_of_relationship_established']",[],[],[],"['prevalence_of_deficiency', 'type_of_relationship_established']",0.0,False,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,12068831,358,Do nontriploid partial hydatidiform moles exist?,no,no,True,3,3,2,"['initial_classification_status', 'ploidy_status_of_moles', 'reclassification_outcome']","['initial_classification_status', 'reclassification_outcome']","['initial_classification_status', 'reclassification_outcome']",[],['ploidy_status_of_moles'],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,24964725,389,"Recovery Outcome Measures: Is There a Place for Culture, Attitudes, and Faith?",yes,yes,True,2,2,2,"['link_between_factors', 'relevance_of_factors']","['link_between_factors', 'relevance_of_factors']","['link_between_factors', 'relevance_of_factors']",[],[],1.0,True,False,2,0
target_llama3_1_70b__aux_gemma4_e4b,16776337,397,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,maybe,False,3,3,2,"['histological_grouping', 'measured_outcome', 'study_results']","['measured_outcome', 'study_results']","['measured_outcome', 'study_results']",[],['histological_grouping'],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,23375036,466,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,3,3,2,"['comparison_assay', 'sensitivity_rate', 'specificity_rate']","['sensitivity_rate', 'specificity_rate']","['sensitivity_rate', 'specificity_rate']",[],['comparison_assay'],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,27136599,469,Is it safe to perform rectal anastomosis in gynaecological debulking surgery without a diverting stoma?,yes,maybe,False,2,2,0,"['diverting_ileostomy_patient_count', 'primary_outcome_data_availability']",[],[],[],"['diverting_ileostomy_patient_count', 'primary_outcome_data_availability']",0.0,False,False,2,0
target_llama3_1_70b__aux_gemma4_e4b,11149643,472,Is semi-closed endarterectomy of the superficial femoral artery combined with a short venous bypass in case of insufficient venous material an acceptable alternative for limb-threatening ischemia?,yes,yes,True,3,2,3,"['follow_up_duration', 'primary_patency_rate']","['critical_leg_ischemia', 'follow_up_duration', 'primary_patency_rate']","['follow_up_duration', 'primary_patency_rate']",['critical_leg_ischemia'],[],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,10798511,481,Blunt trauma in intoxicated patients: is computed tomography of the abdomen always necessary?,no,no,True,3,2,0,"['percentage_requiring_abdominal_exploration', 'percentage_with_abdominal_injury']",[],[],[],"['percentage_requiring_abdominal_exploration', 'percentage_with_abdominal_injury']",0.0,False,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,24614789,484,Is lumbar drainage of postoperative cerebrospinal fluid fistula after spine surgery effective?,yes,yes,True,3,3,1,"['cure_time_difference', 'drainage_treatment_group', 'statistical_significance']",['drainage_treatment_group'],['drainage_treatment_group'],[],"['cure_time_difference', 'statistical_significance']",0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,10331115,493,Is amoxapine an atypical antipsychotic?,yes,maybe,False,3,3,2,"['d2_occupancy_limit', 'explicit_classification_statement', 'serotonin_dopamine_occupancy_ratio']","['explicit_classification_statement', 'serotonin_dopamine_occupancy_ratio']","['explicit_classification_statement', 'serotonin_dopamine_occupancy_ratio']",[],['d2_occupancy_limit'],0.6666666666666666,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,15388567,507,Are sports medicine journals relevant and applicable to practitioners and athletes?,no,no,True,3,3,1,"['research_focus_topic', 'sampled_population_status', 'subject_status']",['research_focus_topic'],['research_focus_topic'],[],"['sampled_population_status', 'subject_status']",0.3333333333333333,True,False,3,0
target_llama3_1_70b__aux_gemma4_e4b,25747932,517,Living in an urban environment and non-communicable disease risk in Thailand: Does timing matter?,yes,yes,True,3,0,1,[],['geographical_location'],[],['geographical_location'],[],0.0,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,12612531,230,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,yes,yes,True,3,3,2,"['disease_or_condition', 'mucosal_fragility_description', 'pathognomonic_status']","['disease_or_condition', 'pathognomonic_status']","['disease_or_condition', 'pathognomonic_status']",[],['mucosal_fragility_description'],0.6666666666666666,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,9602458,254,Does the Child Health Computing System adequately identify children with cerebral palsy?,no,no,True,3,2,1,"['chcs_source_system', 'nicpr_to_chcs_missing_percentage']",['nicpr_to_chcs_missing_percentage'],['nicpr_to_chcs_missing_percentage'],[],['chcs_source_system'],0.5,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,11838307,264,Cold knife conization vs. LEEP. Are they the same procedure?,no,no,True,3,2,0,"['measured_outcome_difference', 'statistical_significance']",[],[],[],"['measured_outcome_difference', 'statistical_significance']",0.0,False,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,10759659,296,The nurse cystoscopist: a feasible option?,yes,yes,True,2,1,0,['kappa_agreement'],[],[],[],['kappa_agreement'],0.0,False,False,2,0
target_qwen2_5_72b__aux_gemma4_e4b,9550200,307,Does lunar position influence the time of delivery?,yes,yes,True,3,2,0,"['delivery_timing_relative_to_full_moon', 'parity_group']",[],[],[],"['delivery_timing_relative_to_full_moon', 'parity_group']",0.0,False,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,11296674,309,Prostatic syndrome and pleural effusion: are they different diseases?,maybe,yes,False,2,2,1,"['malignant_status_of_pleural_effusion', 'separation_of_diagnoses']",['malignant_status_of_pleural_effusion'],['malignant_status_of_pleural_effusion'],[],['separation_of_diagnoses'],0.5,True,False,2,0
target_qwen2_5_72b__aux_gemma4_e4b,17704864,329,Is laparoscopic adrenalectomy safe and effective for adrenal masses larger than 7 cm?,yes,maybe,False,3,2,1,"['conversion_to_open_surgery_count', 'intraoperative_complication_rate']",['conversion_to_open_surgery_count'],['conversion_to_open_surgery_count'],[],['intraoperative_complication_rate'],0.5,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,26399179,332,Eyelid-parotid metastasis: do we screen for coexisting masses?,yes,yes,True,2,2,2,"['eyelid_parotid_metastasis_occurrence', 'malignancy_status']","['eyelid_parotid_metastasis_occurrence', 'malignancy_status']","['eyelid_parotid_metastasis_occurrence', 'malignancy_status']",[],[],1.0,True,False,2,0
target_qwen2_5_72b__aux_gemma4_e4b,25371231,355,Is vitamin D insufficiency or deficiency related to the development of osteochondritis dissecans?,maybe,yes,False,3,1,2,['prevalence_of_deficiency'],"['prevalence_of_deficiency', 'timing_of_measurement']",['prevalence_of_deficiency'],['timing_of_measurement'],[],0.5,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,12068831,358,Do nontriploid partial hydatidiform moles exist?,no,maybe,False,3,2,3,"['confirmation_of_nontriploid_moles', 'diagnostic_criteria_standardization']","['confirmation_of_nontriploid_moles', 'diagnostic_criteria_standardization', 'total_moles_reviewed']","['confirmation_of_nontriploid_moles', 'diagnostic_criteria_standardization']",['total_moles_reviewed'],[],0.6666666666666666,True,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,24964725,389,"Recovery Outcome Measures: Is There a Place for Culture, Attitudes, and Faith?",yes,yes,True,3,3,0,"['factors_of_recovery_support', 'people_with_mental_illness', 'secular_multicultural_societies']",[],[],[],"['factors_of_recovery_support', 'people_with_mental_illness', 'secular_multicultural_societies']",0.0,False,False,3,0
target_qwen2_5_72b__aux_gemma4_e4b,16776337,397,Pituitary apoplexy: do histological features influence the clinical presentation and outcome?,yes,yes,True,2,2,2,"['endocrinological_status_difference', 'outcome_difference_found']","['endocrinological_status_difference', 'outcome_difference_found']","['endocrinological_status_difference', 'outcome_difference_found']",[],[],1.0,True,False,2,0
target_qwen2_5_72b__aux_gemma4_e4b,23375036,466,An HIV1/2 point of care test on sputum for screening TB/HIV co-infection in Central India - Will it work?,yes,yes,True,3,3,3,"['sample_type', 'sensitivity', 'specificity']","['sample_type', 'sensitivity', 'specificity']","['sample_type', 'sensitivity', 'specificity']",[],[],1.0,True,False,3,0
